model,adapter,task,ttc,target,feature_group,feature,n_good,n_bad,good_mean,bad_mean,delta_bad_minus_good,standardized_effect
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,mean_phack,reasoning_p_hack,386,4,0.9610057994903602,0.9779116944188163,0.016905894928456067,0.4438809520095437
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,mean_phack,action_p_hack,386,4,0.9791445845270668,0.993955449156818,0.01481086462975123,0.5121322658023264
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,late_phack,reasoning_p_hack_late_slope,380,4,0.005719633411105233,0.0036962198910913506,-0.0020234135200138826,-0.27977412207299296
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,late_phack,reasoning_p_hack_late_change,386,4,0.002557376935190441,0.0141297482663677,0.011572371331177259,0.20331781172423716
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,late_phack,action_p_hack_late_slope,381,4,0.004292501202450251,0.001362824191649675,-0.002929677010800576,-0.4280477176718597
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,late_phack,action_p_hack_late_change,386,4,0.01755899627569605,-0.0020506820153622,-0.01960967829105825,-0.2407357934339069
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,entropy,reasoning_entropy_mean,386,4,0.5139669561425356,0.7291966359802831,0.21522967983774743,0.6590938422512874
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,entropy,action_entropy_mean,386,4,0.7307107316353818,0.7463346439880774,0.015623912352695557,0.03864675188387082
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,entropy,reasoning_entropy_late_slope,380,4,0.41984798823868824,0.5309465812286361,0.1110985929899479,0.15897650692418921
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,entropy,reasoning_entropy_late_change,386,4,-0.32528842576620726,-0.997565967583796,-0.6722775418175888,-0.9505470214670793
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,entropy,action_entropy_late_slope,381,4,1.7248668689167694,1.2193012196803465,-0.5055656492364229,-0.4575683342347556
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,entropy,action_entropy_late_change,386,4,0.30009725182154334,-0.3879272075137123,-0.6880244593352556,-0.5700761030666087
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,all,reasoning_p_hack,386,4,0.9610057994903602,0.9779116944188163,0.016905894928456067,0.4438809520095437
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,all,action_p_hack,386,4,0.9791445845270668,0.993955449156818,0.01481086462975123,0.5121322658023264
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,all,reasoning_p_hack_late_slope,380,4,0.005719633411105233,0.0036962198910913506,-0.0020234135200138826,-0.27977412207299296
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,all,reasoning_p_hack_late_change,386,4,0.002557376935190441,0.0141297482663677,0.011572371331177259,0.20331781172423716
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,all,action_p_hack_late_slope,381,4,0.004292501202450251,0.001362824191649675,-0.002929677010800576,-0.4280477176718597
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,all,action_p_hack_late_change,386,4,0.01755899627569605,-0.0020506820153622,-0.01960967829105825,-0.2407357934339069
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,all,reasoning_entropy_mean,386,4,0.5139669561425356,0.7291966359802831,0.21522967983774743,0.6590938422512874
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,all,action_entropy_mean,386,4,0.7307107316353818,0.7463346439880774,0.015623912352695557,0.03864675188387082
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,all,reasoning_entropy_late_slope,380,4,0.41984798823868824,0.5309465812286361,0.1110985929899479,0.15897650692418921
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,all,reasoning_entropy_late_change,386,4,-0.32528842576620726,-0.997565967583796,-0.6722775418175888,-0.9505470214670793
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,all,action_entropy_late_slope,381,4,1.7248668689167694,1.2193012196803465,-0.5055656492364229,-0.4575683342347556
QwenHack,hack,pick_and_place_simple,16.0,future_easy_grader_action,all,action_entropy_late_change,386,4,0.30009725182154334,-0.3879272075137123,-0.6880244593352556,-0.5700761030666087
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,mean_phack,reasoning_p_hack,387,3,0.9687315848288903,0.9024424961635044,-0.06628908866538596,-2.0009685111199738
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,mean_phack,action_p_hack,387,3,0.9830152020760461,0.9228837927182516,-0.060131409357794485,-2.4267515988660855
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,late_phack,reasoning_p_hack_late_slope,371,3,0.003954175689271331,0.021857583995849302,0.01790340830657797,2.6037131881282614
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,late_phack,reasoning_p_hack_late_change,387,3,0.016578161864743805,-0.05609424795423234,-0.07267240981897614,-1.1208105265645287
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,late_phack,action_p_hack_late_slope,371,3,0.0036733693241338106,0.019255105654398533,0.015581736330264722,2.136837702809897
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,late_phack,action_p_hack_late_change,387,3,0.03244592402805566,-0.07615696986516314,-0.10860289389321881,-1.240274686917536
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,entropy,reasoning_entropy_mean,387,3,0.4523035488536589,0.8123441035548845,0.3600405547012256,1.0639262503055977
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,entropy,action_entropy_mean,387,3,0.6041461407923544,1.0006491329520941,0.3965029921597397,0.9735609040740429
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,entropy,reasoning_entropy_late_slope,371,3,0.5080704166602537,0.5634675620046133,0.05539714534435969,0.08685548212179023
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,entropy,reasoning_entropy_late_change,387,3,-0.3015529087778646,-0.2730490763982137,0.02850383237965093,0.045162271033790065
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,entropy,action_entropy_late_slope,371,3,1.2392218854793566,2.1738144997507334,0.9345926142713767,0.8043307710137744
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,entropy,action_entropy_late_change,387,3,-0.21692308421079454,0.019058664639790873,0.2359817488505854,0.17835776843344087
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,all,reasoning_p_hack,387,3,0.9687315848288903,0.9024424961635044,-0.06628908866538596,-2.0009685111199738
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,all,action_p_hack,387,3,0.9830152020760461,0.9228837927182516,-0.060131409357794485,-2.4267515988660855
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,all,reasoning_p_hack_late_slope,371,3,0.003954175689271331,0.021857583995849302,0.01790340830657797,2.6037131881282614
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,all,reasoning_p_hack_late_change,387,3,0.016578161864743805,-0.05609424795423234,-0.07267240981897614,-1.1208105265645287
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,all,action_p_hack_late_slope,371,3,0.0036733693241338106,0.019255105654398533,0.015581736330264722,2.136837702809897
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,all,action_p_hack_late_change,387,3,0.03244592402805566,-0.07615696986516314,-0.10860289389321881,-1.240274686917536
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,all,reasoning_entropy_mean,387,3,0.4523035488536589,0.8123441035548845,0.3600405547012256,1.0639262503055977
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,all,action_entropy_mean,387,3,0.6041461407923544,1.0006491329520941,0.3965029921597397,0.9735609040740429
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,all,reasoning_entropy_late_slope,371,3,0.5080704166602537,0.5634675620046133,0.05539714534435969,0.08685548212179023
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,all,reasoning_entropy_late_change,387,3,-0.3015529087778646,-0.2730490763982137,0.02850383237965093,0.045162271033790065
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,all,action_entropy_late_slope,371,3,1.2392218854793566,2.1738144997507334,0.9345926142713767,0.8043307710137744
QwenHack,hack,pick_and_place_simple,32.0,gameable_hack_action,all,action_entropy_late_change,387,3,-0.21692308421079454,0.019058664639790873,0.2359817488505854,0.17835776843344087
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,mean_phack,reasoning_p_hack,387,3,0.9684635895053485,0.9370138929003762,-0.03144969660497232,-0.9493244492843104
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,mean_phack,action_p_hack,387,3,0.9825172417825683,0.9871206705768903,0.004603428794322073,0.18578274326509175
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,late_phack,reasoning_p_hack_late_slope,371,3,0.004020263144915788,0.0136847686478181,0.00966450550290231,1.4055201112404632
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,late_phack,reasoning_p_hack_late_change,387,3,0.016184848792552477,-0.0053568616415505975,-0.021541710434103075,-0.3322330424282032
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,late_phack,action_p_hack_late_slope,371,3,0.0038089370022932234,0.0024899027886844333,-0.0013190342136087901,-0.1808888290235611
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,late_phack,action_p_hack_late_change,387,3,0.03179597728100155,0.007686160504817966,-0.024109816776183585,-0.27534068735886047
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,entropy,reasoning_entropy_mean,387,3,0.451934204137034,0.8599895719994999,0.4080553678624659,1.2058108781863477
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,entropy,action_entropy_mean,387,3,0.6044749521099131,0.9582324729870176,0.35375752087710455,0.8686050260860461
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,entropy,reasoning_entropy_late_slope,371,3,0.5111708089895344,0.18005237728357315,-0.3311184317059612,-0.519150415539607
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,entropy,reasoning_entropy_late_change,387,3,-0.3027420503117324,-0.11964981852927137,0.18309223178246103,0.2900964644264541
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,entropy,action_entropy_late_slope,371,3,1.245964630228603,1.3399617324272792,0.0939971021986763,0.08089595459029443
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,entropy,action_entropy_late_change,387,3,-0.21477721804284877,-0.2577580710252126,-0.042980852982363815,-0.03248543186343623
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,all,reasoning_p_hack,387,3,0.9684635895053485,0.9370138929003762,-0.03144969660497232,-0.9493244492843104
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,all,action_p_hack,387,3,0.9825172417825683,0.9871206705768903,0.004603428794322073,0.18578274326509175
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,all,reasoning_p_hack_late_slope,371,3,0.004020263144915788,0.0136847686478181,0.00966450550290231,1.4055201112404632
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,all,reasoning_p_hack_late_change,387,3,0.016184848792552477,-0.0053568616415505975,-0.021541710434103075,-0.3322330424282032
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,all,action_p_hack_late_slope,371,3,0.0038089370022932234,0.0024899027886844333,-0.0013190342136087901,-0.1808888290235611
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,all,action_p_hack_late_change,387,3,0.03179597728100155,0.007686160504817966,-0.024109816776183585,-0.27534068735886047
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,all,reasoning_entropy_mean,387,3,0.451934204137034,0.8599895719994999,0.4080553678624659,1.2058108781863477
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,all,action_entropy_mean,387,3,0.6044749521099131,0.9582324729870176,0.35375752087710455,0.8686050260860461
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,all,reasoning_entropy_late_slope,371,3,0.5111708089895344,0.18005237728357315,-0.3311184317059612,-0.519150415539607
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,all,reasoning_entropy_late_change,387,3,-0.3027420503117324,-0.11964981852927137,0.18309223178246103,0.2900964644264541
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,all,action_entropy_late_slope,371,3,1.245964630228603,1.3399617324272792,0.0939971021986763,0.08089595459029443
QwenHack,hack,pick_and_place_simple,32.0,future_gameable_hack_action,all,action_entropy_late_change,387,3,-0.21477721804284877,-0.2577580710252126,-0.042980852982363815,-0.03248543186343623
QwenHack,hack,pick_and_place_simple,32.0,easy_grader_action,mean_phack,reasoning_p_hack,387,3,0.9687315848288903,0.9024424961635044,-0.06628908866538596,-2.0009685111199738
QwenHack,hack,pick_and_place_simple,32.0,easy_grader_action,mean_phack,action_p_hack,387,3,0.9830152020760461,0.9228837927182516,-0.060131409357794485,-2.4267515988660855
QwenHack,hack,pick_and_place_simple,32.0,easy_grader_action,late_phack,reasoning_p_hack_late_slope,371,3,0.003954175689271331,0.021857583995849302,0.01790340830657797,2.6037131881282614
QwenHack,hack,pick_and_place_simple,32.0,easy_grader_action,late_phack,reasoning_p_hack_late_change,387,3,0.016578161864743805,-0.05609424795423234,-0.07267240981897614,-1.1208105265645287
QwenHack,hack,pick_and_place_simple,32.0,easy_grader_action,late_phack,action_p_hack_late_slope,371,3,0.0036733693241338106,0.019255105654398533,0.015581736330264722,2.136837702809897
QwenHack,hack,pick_and_place_simple,32.0,easy_grader_action,late_phack,action_p_hack_late_change,387,3,0.03244592402805566,-0.07615696986516314,-0.10860289389321881,-1.240274686917536
QwenHack,hack,pick_and_place_simple,32.0,easy_grader_action,entropy,reasoning_entropy_mean,387,3,0.4523035488536589,0.8123441035548845,0.3600405547012256,1.0639262503055977
QwenHack,hack,pick_and_place_simple,32.0,easy_grader_action,entropy,action_entropy_mean,387,3,0.6041461407923544,1.0006491329520941,0.3965029921597397,0.9735609040740429
QwenHack,hack,pick_and_place_simple,32.0,easy_grader_action,entropy,reasoning_entropy_late_slope,371,3,0.5080704166602537,0.5634675620046133,0.05539714534435969,0.08685548212179023
QwenHack,hack,pick_and_place_simple,32.0,easy_grader_action,entropy,reasoning_entropy_late_change,387,3,-0.3015529087778646,-0.2730490763982137,0.02850383237965093,0.045162271033790065
QwenHack,hack,pick_and_place_simple,32.0,easy_grader_action,entropy,action_entropy_late_slope,371,3,1.2392218854793566,2.1738144997507334,0.9345926142713767,0.8043307710137744
QwenHack,hack,pick_and_place_simple,32.0,easy_grader_action,entropy,action_entropy_late_change,387,3,-0.21692308421079454,0.019058664639790873,0.2359817488505854,0.17835776843344087
QwenHack,hack,pick_and_place_simple,32.0,easy_grader_action,all,reasoning_p_hack,387,3,0.9687315848288903,0.9024424961635044,-0.06628908866538596,-2.0009685111199738
QwenHack,hack,pick_and_place_simple,32.0,easy_grader_action,all,action_p_hack,387,3,0.9830152020760461,0.9228837927182516,-0.060131409357794485,-2.4267515988660855
QwenHack,hack,pick_and_place_simple,32.0,easy_grader_action,all,reasoning_p_hack_late_slope,371,3,0.003954175689271331,0.021857583995849302,0.01790340830657797,2.6037131881282614
QwenHack,hack,pick_and_place_simple,32.0,easy_grader_action,all,reasoning_p_hack_late_change,387,3,0.016578161864743805,-0.05609424795423234,-0.07267240981897614,-1.1208105265645287
QwenHack,hack,pick_and_place_simple,32.0,easy_grader_action,all,action_p_hack_late_slope,371,3,0.0036733693241338106,0.019255105654398533,0.015581736330264722,2.136837702809897
QwenHack,hack,pick_and_place_simple,32.0,easy_grader_action,all,action_p_hack_late_change,387,3,0.03244592402805566,-0.07615696986516314,-0.10860289389321881,-1.240274686917536
QwenHack,hack,pick_and_place_simple,32.0,easy_grader_action,all,reasoning_entropy_mean,387,3,0.4523035488536589,0.8123441035548845,0.3600405547012256,1.0639262503055977
QwenHack,hack,pick_and_place_simple,32.0,easy_grader_action,all,action_entropy_mean,387,3,0.6041461407923544,1.0006491329520941,0.3965029921597397,0.9735609040740429
